,Post URL,Post,Image num,sticker num,gif num,Paragraph num,Comment num,Video num,weekly viewer mean,Sympathy num,AD,Posting Date,Buddy num,Total visit,Blog category,Comment detail,AP
0,https://blog.naver.com/ilov2h5691?Redirect=Log&logNo=222349937304,저는 발 볼이 넓어서 스니커즈는 꿈의 신발이었는데 어릴때나 신경썼지 지금은 이쁘면 다 신고 있어요 ㅋㅋㅋ맨날 엄마가 신발장사할꺼냐고 할 정도로신발 욕심이 많았는데결혼하면서 점점 줄어드는게 속상할 때 하나씩 질러요 ㅋㅋㅋㅋㅋㅋㅋ베이크솔매일 빵을 굽듯 신선하고 따끈따끈 신발을 생산한다는컨셉을 가진 브랜드래요빵모양을 연상하고 모티브를 얻어 디자인했는데제가 산 이스트 라인은 마들렌을 모티브로 디자인 됐대요진짜 빵봉지에 담겨서 왔어요 ㅋㅋㅋㅋㅋ저 진짜 이런거 너무 좋아요 ㅋㅋㅋㅋ별거 아닌데 신경쓴 부분같은 진짜 마들렌모양같이 생겼는데요아우 정말 운동화 너무 귀여워요 신발 끈 까지 묶어놓으니 더 마들렌같아요 이스트 라인들이 왜 앞코부분이 포인트인줄 알겠어요그냥 위에서 밑창을 봐도 푹신해보이지 않으세요 진짜 푹신해요 ㅋㅋㅋ 스니커즈는 낮아서 허리에 안 좋잖아요근데 베이크솔 이스트 운동화는쿠션감이 있어서 다리에도 무리가 안 갈꺼같아요어디든 찰떡인 베이크솔 이녀석  사실 박새로이덕분에 베이크솔을 알게되고변요한님 덕분에 이스트 라인을 택했죠 ㅋㅋㅋㅋㅋ여느예인이 하는건 다 따라해야죠 베이크솔은 셀럽들이 많이 신어서 알게됐는데요즘 저 빼고 다 알더라구요출근할때도 신고 근데 진짜 저 너무 팔자걸음이네요 무슨옷이든 다 잘어울려서 너무너무 좋아요 45년 전통을 가진 국내 전통 브랜드이며 과거 수작업의 디테일함은 살리고 현대적인 디자인과 공정을 거친 정성스러운 신발이라고 해요 진짜 새 스니커즈 신고 10시간은 걸은거같은데발 안아프기는 처음이예요제가 진짜 미운 마당발이거든요 제가 발 안아팠으면 끝끝끝  인생 운동화 만났어요 좋은건 함께 해야쥬 캔버스화 스니커즈 캔버스운동화 베이크솔 베이크솔이스트라인운동화걱자세한 정부0다,24,5,2,179,4,0,2839.4,11,suspect,2021-05-13,431,1012760,일상·생각,"['앞코가 빵느낌나니 귀엽네욯☺️❤️', '너무 귀엽죠 ㅋㅋㅋㅋㅋ 운동화덕분에 순간 어려진기분이 들었다고 감히 말해봅니다 ☺️☺️☺️☺️☺️', '갓 구워낸든 따끈하다니, 컨셉 너무 좋네요!저도 발볼이 넓어서 전에는 신발구입하는데 제약이 많았는데 이젠 그런거 생각안하고 구입하는것 같아요. 신발이 깔끔클래식하고 착화샷 너무 예쁜데요? ㅎㅎ 캐주얼한 착장에 잘 어울릴것 같아요!', '제 옷들이 다 캐쥬얼해서 다 찰떡이더라구요 ㅋㅋㅋㅋㅋ 진짜 발볼땜에 젊은시절 이쁜 신발하나 못 신어보고 보냈어요ㅜㅜㅋㅋㅋ 플렛은 꿈도 못꿨는데 지금은 그냥 신어요 ㅋㅋㅋㅋ']","[('저는 발 볼이 넓어서 스니커즈는 꿈의 신발이었는데 어릴때나 신경썼지', 1, 0), ('지금은 이쁘면 다 신고 있어요 ㅋㅋㅋ', 0, 1), ('맨날 엄마가 신발장사할꺼냐고 할 정도로신발 욕심이 많았는데결혼하면서 점점 줄어드는게 속상할 때 하나씩 질러요 ㅋㅋㅋㅋㅋㅋㅋ베이크솔매일 빵을 굽듯 신선하고 따끈따끈 신발을 생산한다는컨셉을 가진 브랜드래요빵모양을 연상하고 모티브를 얻어 디자인했는데제가 산 이스트 라인은 마들렌을 모티브로 디자인 됐대요진짜 빵봉지에 담겨서 왔어요 ㅋㅋㅋㅋㅋ', 1, 0), ('저 진짜 이런거 너무 좋아요 ㅋㅋㅋㅋ', 1, 0), ('별거 아닌데 신경쓴 부분같은 진짜 마들렌모양같이 생겼는데요', 1, 1), ('아우 정말 운동화 너무 귀여워요 신발 끈 까지 묶어놓으니 더 마들렌같아요', 1, 0), ('이스트 라인들이 왜 앞코부분이 포인트인줄 알겠어요', 1, 1), ('그냥 위에서 밑창을 봐도 푹신해보이지 않으세요', 1, 0), ('진짜 푹신해요 ㅋㅋㅋ', 1, 0), ('스니커즈는 낮아서 허리에 안 좋잖아요', 1, 0), ('근데 베이크솔 이스트 운동화는쿠션감이 있어서 다리에도 무리가 안 갈꺼같아요', 1, 0), ('어디든 찰떡인 베이크솔 이녀석 사실 박새로이덕분에 베이크솔을 알게되고변요한님 덕분에 이스트 라인을 택했죠 ㅋㅋㅋㅋㅋ', 2, 1), ('여느예인이 하는건 다 따라해야죠 베이크솔은 셀럽들이 많이 신어서 알게됐는데요즘 저 빼고 다 알더라구요', 1, 0), ('출근할때도 신고 근데 진짜 저 너무 팔자걸음이네요', 1, 0), ('무슨옷이든 다 잘어울려서 너무너무 좋아요 45년 전통을 가진 국내 전통 브랜드이며 과거 수작업의 디테일함은 살리고 현대적인 디자인과 공정을 거친 정성스러운 신발이라고 해요', 1, 0), ('진짜 새 스니커즈 신고 10시간은 걸은거같은데발 안아프기는 처음이예요제가 진짜 미운 마당발이거든요', 2, 1), ('제가 발 안아팠으면 끝끝끝 인생 운동화 만났어요', 1, 1), ('좋은건 함께 해야쥬 캔버스화 스니커즈 캔버스운동화 베이크솔 베이크솔이스트라인운동화걱자세한 정부0다', 1, 1)]"
2,https://blog.naver.com/ilov2h5691?Redirect=Log&logNo=222324906492,지난 주말에 양양이 한입먹고 놀이터 나가다가 다시 들어와서 닭다리 좀 남겨놓으라는 가성비치킨 탐난닭 저희는 생 닭다리만 사다가 염지해서 에프에 잘 돌려먹었는데완전 간단하게 에프에 돌려만 먹으면 되는양념닭다리가 있더라구요 치킨한마리를 시키면 다 먹지못하는우리 세가족을 위해 나온 제품인듯 하다 ㅋㅋㅋ닭다리 8개가 들어있어요나의 에프는 35L짜리라 닭다리가 5개밖에 안들어간다나머지 3개는 기다려라  닭다리가 엄청 싱싱하죠지금 막 마트에서 사온 듯 신선해요사실 택배오고 한 3일뒤거든요  그런데도 이렇게 닭다리가 생생하다니조리방법은 아주 간단해요 에어프라이어를 180도로 예열해주고180도 25분이면 끝저는 15분 돌려주고 뒤집어서 10분 돌려주고 마지막 5분 더 돌려줬어요기름기도 더 쪽 빠지고 진짜 구었어구었어 사진찍는데 먹고싶어서 침이 고였어요 ㅋㅋㅋ진짜 완전 기름기가 쫙 빠졌어요 ㅋㅋㅋ닭이 염지가 되어있는데도 생생한게 보이더니아주 탱탱해요 탱탱해 ㅋㅋㅋ아주 딱 알맞게 익은거같네요나머지 세개 에프에 돌려놓고 냄새를 못견디는 신랑을 위해 먼저 식탁으로 데려왔는데진짜 이거 완전 JMT 양양이 놀이터에서 놀다가 잠깐 물마신다고 들어왔길래 한입 줬더니 한입먹고 이따와서 먹는다고 또 나갔거든요 근데 금방 다시 들어오더니 내꺼 꼭 남겨놔  이 한마디 남기고 다시 나갔어요 입에서 자꾸 맛이 났던거죠 ㅋㅋㅋㅋㅋ액체염지로 숙성을 시켜서 숙성이 잘 됐나봐요촥촥 감기는 감칠맛이 최고예요 ㅋㅋㅋㅋ마트에서 생닭 사서 먹는것보다 이게 완전 가성비있더라구요이제 저희집 치킨은 이걸로 정했어요 바쁜 현대사회에 아이들간식이나 야식으로 쉽게 에어프라이어로 후다닥 먹기 좋은거같아요혹시에어프라이어가 없으시다면후라이팬으로도 조리가 가능하네요아 후라이팬 조리 가능 하다 말하다보니캠핑가서 숯불에 구어먹으면  홀 간편한치킨 에어프라이어치킨 양념닭다리 캠핑치킨 아이들간식 가성비치킨 간단한닭요리 탐난닭본 리뷰는 티블을 통해 받은 업체의 상품서비스 외 별도의 대가 없이건강한 리뷰문화를 만들기 위해 작성한 솔직한 리뷰입니다606안녕하세요,15,5,1,196,6,0,2839.6,13,text_ad,2021-04-27,431,1012761,일상·생각,"['', '', '혜봉님 오랜만에 방문하네요~^^항상 좋은글 잘보고 있답니다.종종 다녀 가겠습니다!화요일마무리 잘하세요^^', '안녕하세요 ^^ 항상 감사합니다~~ 오늘도 파이팅하세요 ^^', '안녕하세요~ 너무 잘보고갑니다~ 오늘도 좋은하루되세요^^ 제 블로그에도 놀러와주세요~ 💛', '네네~ 감사합니다 ^^ 자주자주 놀러갈께요~오늘도 즐거운 하루 보내세요 :)']","[('지난 주말에 양양이 한입먹고 놀이터 나가다가 다시 들어와서 닭다리 좀 남겨놓으라는 가성비치킨 탐난닭 저희는 생 닭다리만 사다가 염지해서 에프에 잘 돌려먹었는데완전 간단하게 에프에 돌려만 먹으면 되는양념닭다리가 있더라구요', 2, 1), ('치킨한마리를 시키면 다 먹지못하는우리 세가족을 위해 나온 제품인듯 하다 ㅋㅋㅋ', 2, 1), ('닭다리 8개가 들어있어요', 1, 0), ('나의 에프는 35L짜리라 닭다리가 5개밖에 안들어간다나머지 3개는 기다려라 닭다리가 엄청 싱싱하죠', 2, 1), ('지금 막 마트에서 사온 듯 신선해요', 1, 1), ('사실 택배오고 한 3일뒤거든요', 0, 1), ('그런데도 이렇게 닭다리가 생생하다니조리방법은 아주 간단해요', 0, 1), ('에어프라이어를 180도로 예열해주고180도 25분이면 끝저는 15분 돌려주고 뒤집어서 10분 돌려주고 마지막 5분 더 돌려줬어요', 1, 1), ('기름기도 더 쪽 빠지고 진짜 구었어구었어 사진찍는데 먹고싶어서 침이 고였어요 ㅋㅋㅋ', 1, 0), ('진짜 완전 기름기가 쫙 빠졌어요 ㅋㅋㅋ', 0, 1), ('닭이 염지가 되어있는데도 생생한게 보이더니아주 탱탱해요', 1, 0), ('탱탱', 1, 0), ('해 ㅋㅋㅋ아주 딱 알맞게 익은거같네요', 1, 0), ('나머지 세개 에프에 돌려놓고 냄새를 못견디는 신랑을 위해 먼저 식탁으로 데려왔는데진짜 이거 완전 JMT 양양이 놀이터에서 놀다가 잠깐 물마신다고 들어왔길래 한입 줬더니 한입먹고 이따와서 먹는다고 또 나갔거든요', 2, 1), ('근데 금방 다시 들어오더니 내꺼', 0, 1), ('꼭 남겨놔 이 한마디 남기고 다시 나갔어요', 0, 1), ('입에서 자꾸 맛이 났던거죠 ㅋㅋㅋㅋㅋ', 1, 0), ('액체염지로 숙성을 시켜서 숙성이 잘 됐나봐요촥촥 감기는 감칠맛이 최고예요 ㅋㅋㅋㅋ', 1, 0), ('마트에서 생닭 사서 먹는것보다 이게 완전 가성비있더라구요', 0, 1), ('이제 저희집 치킨은 이걸로 정했어요', 0, 1), ('바쁜 현대사회에 아이들간식이나 야식으로 쉽게 에어프라이어로 후다닥 먹기 좋은거같아요', 1, 0), ('혹시에어프라이어가 없으시다면후라이팬으로도 조리가 가능하네요', 1, 0), ('아 후라이팬 조리 가능 하다 말하다보니캠핑가서 숯불에 구어먹으면 홀 간편한치킨 에어프라이어치킨 양념닭다리 캠핑치킨 아이들간식 가성비치킨 간단한닭요리 탐난닭본 리뷰는 티블을 통해 받은 업체의 상품서비스 외 별도의 대가 없이건강한 리뷰문화를 만들기 위해 작성한 솔직한 리뷰입니다606안녕하세요', 1, 0)]"
1,https://blog.naver.com/ilov2h5691?Redirect=Log&logNo=222311337457,안녕하세요 오후되니까 진짜 따뜻해지고 있어요 ㅋㅋㅋ아주 딱 좋은 날씨근데 내일 비온대요 ㅋㅋㅋㅋㅋ오늘은 귀차니즘들을 위한 2탄을 들고왔습니다청소를 할 때 청소기 돌리는거나 마대에 청소포 꽂아 쓰는거나어쩜 청소포가 더 귀찮을수있는데청소포가 더 편하더라구요 ㅋㅋㅋ이게 양양 어릴때 청소기 소리를 너무 무서워해서청소포로 하다보니 습관이 됐나봐요 ㅋㅋㅋ또 귀차니즘분들 걸레질 잘 안하잖아요 ㅋㅋㅋ그래서 작년에 신랑을 꼬셔 무선 물걸레 청소기를 샀는데 진짜 5번도 안 썼나봐요 ㅋㅋㅋㅋㅋㅋ근데 요즘 주말엔 비오고주중에 화창할땐 문 다 닫아놓고 그래서뭔가 집이 꿉꿉하단 느낌이들어서물티슈를 두개이어 청소포마대에 쓰다가 결심을 했죠 그래서 살림백서 물걸레 청소포를 택했다는 tmi예전에 살림백서 세탁세제랑 주방세제는 써봐서살림백서에 물걸레 청소포도 있네하면서 바로 택했죠 ㅋㅋㅋ청소대장님께서 도착하셨습니다 유통기한은 230321까지 넉넉하지만개봉후 사용기한은 1달이내가 좋다고 하네요저 사실 뭐 살림백서 워나 좋아하니까 바로 선택했는데 한장을 뽑는 순간 페퍼민트향이 확 나는거예요 ㅋㅋㅋ그리고 대장균 황색포도상구균 폐렴군 3종테스트 및형광증백제 불검출 검사까지 완료된 완벽한 제품이었어요저는 물티슈 고를 때도 엠보싱만 쓰는데살림백서 물걸레 청소포도 엠보싱 원단에 도톰해서 밀리지 않고 청소하기 딱이었어요전성분 보시면 식물유래 추출물이 6가지나 들어가 있어서 손에 닿아도 자극적이지 않아서 좋으네요청소포라고 하면 막 세제 듬뿍 묻혀놓거같은느낌 드는게 있거든요 살림백서 물걸레 청소포는 노 ㅋㅋㅋ살린백서 물걸레 청소포 체결하기전에 할일이 있어요정말 이렇게 더러운줄 몰랐어요반성합니다 제가 가지고 있는 마대랑 사이즈도 딱 맞아서아주 아주 제가 다 기특했쥬 ㅋㅋㅋㅋ청소를 시작해 볼까요양양이 힘이 없는데도 불구하고 바닥에 물기 보이세요 아주 적당하게 촉촉하게 적셔있어서 물걸레 청소를해도 바닥이 찝찝하지 않고 딱 적당해요 양양이 닦으면서 이제 본인을 양데렐라라고 부르라고 ㅋㅋㅋㅋㅋㅋ진짜 아주 말이나 못하면 ㅋㅋㅋ저희는 작은방에 저상침대를 사용하고있어서붙박이장 문만 딱 열리게 해놨는데무선물걸레청소기가 여길 못들어가더라구요아주 쉽게 쓱쓱식탁밑에도 쓱쓱식탁을 만든거라 식탁 밑 중간에 지지대 가 있어서청소기는 안들어가서 걸레질할때는 기어들어가서 청소했는데이제 서서 팍팍팍 할수있겠어요ㅋㅋㅋ무엇보다 가벼워서 너무 좋아요 ㅋㅋㅋ그나저나멀뚱멀뚱 서있는 저 물걸레청소기 어쩌남뭐 어쩔수없죠 ㅋㅋㅋㅋㅋ펜트리가 채워지면 저는 아주 든든합니다 살림백서 물걸레 청소포는 여기서 주문 가능하구요저는 걸레질하려고 샀지만성분면에서나 향을 보면 더러워지기 쉬운 인덕션이나 전자렌지또는 창문틀같이 매일 청소하기 어려운곳도깔끔하게 청소가 가능할꺼같아요그리고 요즘엔 혼자사는분들은살림백서 물걸레 청소포 하나면 청소 끝 일꺼같아요저는 셋이 살아도 이거 하나면 청소 끝 입니다 다음주에는 살림백서 물걸레 청소포로 오래 묵혀둔 창문틀 청소 좀 해볼께요 물걸레청소포주방기름때제거원룸청소살림백서물걸레청소포물걸레청소포추천살림백서서이추서이추환영  느      뇌ㄴ 25515603717 느0그9오들의리뷰,13,12,4,295,2,2,2839.6,8,suspect,2021-04-15,431,1012761,일상·생각,"['헐 혜봉님! 저 청소포가 이럴 때 쓰는 건줄 지금 알았어요🤣 남편이 세미 결벽증 있어서(^^) 청소포 여러 개 샀는데 전 안 쓰다보니까 용도가 뭔지도 안 알아봤거든요 하하,,,! 포스팅 완전 도움 됐어요👍🏻', '아하 귀차니즘들이 쓰는건줄알았는데 아니였군요!! ㅋㅋㅋ 저도 깔꼼할라고 쓴다고할껄 ㅋㅋㅋㅋㅋ 진짜 너무 편해요👍 저는 청소포도 아주 애용중이예요😍']","[('안녕하세요', 1, 0), ('오후되니까 진짜 따뜻해지고 있어요 ㅋㅋㅋ', 1, 0), ('아주 딱 좋은 날씨근데 내일 비온대요 ㅋㅋㅋㅋㅋ오늘은 귀차니즘들을 위한 2탄을 들고왔습니다', 1, 0), ('청소를 할 때 청소기 돌리는거나 마대에 청소포 꽂아 쓰는거나어쩜 청소포가 더 귀찮을수있는데청소포가 더 편하더라구요 ㅋㅋㅋ', 1, 0), ('이게 양양 어릴때 청소기 소리를 너무 무서워해서청소포로 하다보니 습관이 됐나봐요 ㅋㅋㅋ또 귀차니즘분들 걸레질 잘 안하잖아요 ㅋㅋㅋ', 1, 0), ('그래서 작년에 신랑을 꼬셔 무선 물걸레 청소기를 샀는데 진짜 5번도 안 썼나봐요 ㅋㅋㅋㅋㅋㅋ근데 요즘 주말엔 비오고주중에 화창할땐 문 다 닫아놓고 그래서뭔가 집이 꿉꿉하단 느낌이들어서물티슈를 두개이어 청소포마대에 쓰다가 결심을 했죠', 1, 0), ('그래서 살림백서 물걸레 청소포를 택했다는 tmi예전에 살림백서 세탁세제랑 주방세제는 써봐서살림백서에 물걸레 청소포도 있네하면서 바로 택했죠 ㅋㅋㅋ', 2, 1), ('청소대장님께서 도착하셨습니다', 1, 0), ('유통기한은 230321까지 넉넉하지만개봉후 사용기한은 1달이내가 좋다고 하네요', 2, 1), ('저 사실 뭐 살림백서 워나 좋아하니까 바로 선택했는데 한장을 뽑는 순간 페퍼민트향이 확 나는거예요 ㅋㅋㅋ', 2, 1), ('그리고 대장균 황색포도상구균 폐렴군 3종테스트 및형광증백제 불검출 검사까지 완료된 완벽한 제품이었어요', 2, 1), ('저는 물티슈 고를 때도 엠보싱만 쓰는데살림백서 물걸레 청소포도 엠보싱 원단에 도톰해서 밀리지 않고 청소하기 딱이었어요', 2, 1), ('전성분 보시면 식물유래 추출물이 6가지나 들어가 있어서 손에 닿아도 자극적이지 않아서 좋으네요청소포라고 하면 막 세제 듬뿍 묻혀놓거같은느낌 드는게 있거든요', 1, 0), ('살림백서 물걸레 청소포는 노 ㅋㅋㅋ살린백서 물걸레 청소포 체결하기전에 할일이 있어요', 0, 1), ('정말 이렇게 더러운줄 몰랐어요', 1, 0), ('반성합니다', 1, 0), ('제가 가지고 있는 마대랑 사이즈도 딱 맞아서아주 아주 제가 다 기특했쥬 ㅋㅋㅋㅋ', 2, 1), ('청소를 시작해 볼까요', 0, 1), ('양양이 힘이 없는데도 불구하고 바닥에 물기 보이세요', 0, 1), ('아주 적당하게 촉촉하게 적셔있어서 물걸레 청소를해도 바닥이 찝찝하지 않고 딱 적당해요', 1, 0), ('양양이 닦으면서 이제 본인을 양데렐라라고 부르라고 ㅋㅋㅋㅋㅋㅋ진짜 아주 말이나 못하면 ㅋㅋㅋ저희는 작은방에 저상침대를 사용하고있어서붙박이장 문만 딱 열리게 해놨는데무선물걸레청소기가 여길 못들어가더라구요', 2, 1), ('아주 쉽게 쓱쓱식탁밑에도 쓱쓱식탁을 만든거라 식탁 밑 중간에 지지대 가 있어서청소기는 안들어가서 걸레질할때는 기어들어가서 청소했는데이제 서서 팍팍팍 할수있겠어요ㅋㅋㅋ', 1, 1), ('무엇보다 가벼워서 너무 좋아요 ㅋㅋㅋ', 1, 0), ('그나저나멀뚱멀뚱 서있는 저 물걸레청소기 어쩌남뭐 어쩔수없죠 ㅋㅋㅋㅋㅋ', 1, 0), ('펜트리가 채워지면 저는 아주 든든합니다', 2, 1), ('살림백서 물걸레 청소포는 여기서 주문 가능하구요', 0, 1), ('저는 걸레질하려고 샀지만성분면에서나 향을 보면 더러워지기 쉬운 인덕션이나 전자렌지또는 창문틀같이 매일 청소하기 어려운곳도깔끔하게 청소가 가능할꺼같아요', 2, 1), ('그리고 요즘엔 혼자사는분들은살림백서 물걸레 청소포 하나면 청소 끝 일꺼같아요', 1, 0), ('저는 셋이 살아도 이거 하나면 청소 끝 입니다', 0, 1), ('다음주에는 살림백서 물걸레 청소포로 오래 묵혀둔 창문틀 청소 좀 해볼께요', 2, 1), ('물걸레청소포주방기름때제거원룸청소살림백서물걸레청소포물걸레청소포추천살림백서서이추서이추환영 느 뇌ㄴ 25515603717 느0그9오들의리뷰', 1, 1)]"
