blogid,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
hikidiki5,,,,,,15.880188879376927,15.880188879376927,,,,,24.05730690140848,,,,,,,,,,,,,,,,,,,,25.055265669292837,,,25.055265669292837,,,14.861702844231326,,,,21.499957262848405,,,,27.704559454666317,,25.546574224674966,27.704559454666317
witchselpin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
umji4550,33.774526160307396,,33.774526160307396,,,24.658061082589427,30.705992982311436,33.774526160307396,33.774526160307396,,23.680917718554394,,27.670467741560614,27.670467741560614,,32.426432042190044,25.886964254793526,40.28334226496709,,40.28334226496709,,40.28334226496708,40.28334226496709,,40.28334226496709,,,,23.68091771855439,30.140912139173718,,32.8774147767859,32.584256093197645,24.746424262004734,27.117790304950113,,32.95697345158322,,,,26.573102173379997,36.11521641456091,,29.050726867503087,29.52766170755656,36.21745609159369,30.667961660836443,28.840199810839202,32.42643204219005
lyni0712,,22.32364552186917,22.323645521869185,,,,,22.323645521869185,22.323645521869185,22.323645521869185,,,,,,,13.06382220863217,,,,,,,,,,,,,,,,,,,15.522133754113511,,,13.06382220863217,13.06382220863217,15.522133754113508,,,,,,,,13.063822208632168
doc25de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boy1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.501473629041868,26.865009233501205,22.916235254616307,,,,27.228544837960545,,23.420294282931923,,,,28.126911893083992,,23.67232379708973,27.827456208042843
mina7030c,,,,,,18.55483123750142,18.55483123750142,,,,,28.10919145704309,,,,,13.998011587165882,,,,,,,,,,,,,,,,,27.10021213329405,27.100212133294047,16.632116135509587,,17.364805310012574,13.998011587165882,13.998011587165882,16.632116135509584,20.880509926676794,,,,,,21.124293479127008,21.398937690769262
01192651632,21.10780504450048,,,,21.959439193675884,,,,,,,,,,,,17.87360308251775,,,,,,,,,,,,,26.091701715316646,,,,,18.889707655069376,21.237005011554327,,,17.87360308251775,,21.237005011554324,15.898057978882418,,,,,26.09170171531664,20.994879847099533,19.574249977087664
syj891104,,,,,25.692922676709504,,,,,,,,,,,,28.66448713740166,,,,,,,,,,,,,28.02837610029109,,,35.18863690549715,29.26825441159774,29.4419527141863,28.692079047277442,37.69634767706332,,,,31.31875381001424,32.71721254865816,,49.32729106958601,37.69634767706332,30.97031521083792,30.52774111228032,32.1698446895637,
pkbora,,,,,26.580961109146088,24.1675519488571,,,,,25.766916443485123,,,36.61204653834066,,35.28280343361899,21.865592355454503,,,,,,,,,,,25.76691644348512,,32.550117189308416,26.561680821933418,30.643144001555193,,28.93383252156232,30.472659268317592,25.98019505577941,,,21.865592355454503,21.865592355454503,25.980195055779404,26.56168082193342,35.28280343361898,,,,,32.55011718930842,26.577752466193047
jurrr0068,29.86894085906576,,29.86894085906576,,,32.50381081378912,32.5038108137891,29.86894085906576,29.86894085906576,,24.60129963031935,,,,,33.686716878673536,,,,,,,,,,,,,24.601299630319346,,,,,,24.601299630319346,,,,,,,,,,,,,,33.68671687867354
pak3806,,,,,21.14430224247421,22.055458194208267,22.055458194208267,,,,17.853760840036845,,26.908586932856608,26.908586932856608,,24.44726887097642,29.243775202367008,44.23744387162574,44.23744387162574,44.23744387162574,44.23744387162574,,,,44.237443871625736,44.23744387162574,,17.85376084003684,17.85376084003684,,40.0656851288285,41.95390052821616,,23.843579501412904,32.89874001481453,34.746782596783085,39.75388418086295,24.751079124335636,29.243775202367008,,34.74678259678308,29.133424644754705,24.447268870976412,39.75388418086295,39.75388418086295,,30.588045097863063,30.59295789282479,
y0una_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cjssuscjsakf,,,,,,23.705629499745836,23.705629499745836,,,,,,26.601680244407188,26.601680244407188,,,,,,,,,,,,,,,,,,31.60750599966111,,,,,,,,,,26.601680244407188,,,,,,,
dhdbwlsrhdwn,,,,,10.227496810233344,,,,,,,,14.987561639432396,14.987561639432396,12.697482942161058,,21.17703378865433,,,,,,,,,,,,,,20.658530908406817,,,,21.13952154770062,25.162065568044135,,12.762066378308335,21.17703378865433,21.17703378865433,25.162065568044127,17.79155852213449,,,,,,17.79155852213449,21.158277668177476
ahdk0927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.70611523562559,,,,,,,19.951668990965086,,,,23.706115235625585,,19.951668990965086,23.706115235625585
tnrud5562,,,,,29.803882139869295,26.211812304267813,26.211812304267813,,,,,39.70894917155591,,,,50.697232965081774,,37.86709136760938,37.86709136760939,,37.86709136760939,37.86709136760939,37.86709136760939,,37.86709136760939,,,,37.024024130759734,26.45040030984722,,,35.93062866585482,,33.63207713409881,,,24.530701015823123,,,,,,,,36.03541032601666,26.833481783682107,31.019626951309895,31.551520267004054
yutin60537,,19.6647360067638,19.664736006763814,,22.22847792663788,17.177639431306027,17.177639431306027,19.664736006763814,19.664736006763814,19.664736006763814,,28.909288870210396,17.138079562631933,17.138079562631933,,,19.118637451620955,35.5488542621898,35.5488542621898,35.5488542621898,35.5488542621898,,,,35.54885426218979,35.5488542621898,,,,,,20.36307284433453,,24.128551376594103,24.1285513765941,,22.270808648647872,17.85907551447318,,22.22847792663788,,22.413288882620762,,28.73978715878224,23.650994887033946,25.47852741744301,,24.65165306651164,
kimr0319,26.00013065676194,,26.00013065676194,,,28.293715936857023,28.29371593685701,26.00013065676194,26.00013065676194,,,,,,,,,35.60608677579417,35.60608677579417,35.60608677579417,35.60608677579417,,,,35.60608677579416,35.60608677579417,,,,,,,,30.8225741859642,30.822574185964196,,,,,,,25.9410616836814,,,,30.822574185964196,,25.9410616836814,30.822574185964196
hyewon1717,,,,,25.11593003262266,19.434011060915918,19.434011060915918,,,,,29.44108360228554,25.108218182826555,25.108218182826555,,32.22849436205611,,31.921719150159092,30.231695698703238,31.921719150159092,,25.413846974577126,27.10387042603298,,27.10387042603298,35.04954442282935,,23.536364475368256,23.536364475368256,,34.60862506281498,26.671848954598076,,16.695625075529065,26.525871234595698,25.686906267675678,20.621718278149885,,18.54607142044833,,22.03601645859221,20.59127038960712,32.228494362056104,16.69410791627407,20.621718278149885,,41.20313219105186,31.690878850848332,
taya_nakko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ekekek1111,,,,,30.45965983843388,29.918539870782606,29.918539870782606,,,,30.45965983843388,,33.57360457483905,33.57360457483905,,40.20423869218799,40.01068576992766,,,,,,,,,,,31.55829509148994,30.459659838433872,33.7518969706892,,39.8913864943768,46.52288501365268,44.61037626863735,41.052400181349526,57.29183177517311,,,40.01068576992766,40.01068576992766,,,43.212975245034016,,,41.60587289839108,47.53977864948681,36.047984741268706,48.22261461323949
kiki08111,,27.020714060389093,27.02071406038911,,17.65506448089675,,,27.02071406038911,27.02071406038911,27.02071406038911,,,16.012272727542136,16.012272727542136,13.56561959273429,,22.436921107549615,,,,,,,,,,,,,,22.070970516341863,,,24.383370347860243,,26.659034767922098,,13.63461864796094,22.436921107549615,,26.65903476792209,,,,,,28.971761087308952,28.97176108730896,23.41014572770493
rkthe,,,,,,23.037632988676013,23.037632988676013,,,,,,25.852076459700708,25.852076459700708,,,,,,,,,,,,,,,,,,30.716843984901345,,18.13336148973654,15.611806158315622,15.261497826224906,,,,,,17.376887341714685,18.133361489736544,,,15.611806158315622,,,13.090250826894703
dnwls10045,,,,,,,,,,,,,,,,,20.392817122600004,,,,,,,,,,,,,,,,,37.60984842575133,37.60984842575132,24.230277321978072,15.388064381036413,,20.392817122600004,20.392817122600004,24.230277321978065,23.5207342699734,,15.388064381036413,15.388064381036413,,,23.5207342699734,
dd_809,,,,,,,,,,,,,,,,,,19.69451962027701,19.694519620277013,,19.694519620277013,19.694519620277013,19.694519620277013,,19.694519620277013,,,,,,,,,29.397881002563803,29.3978810025638,14.68285107837281,,,12.357460581271756,12.357460581271756,14.682851078372806,24.74200369689781,,,,,,24.74200369689781,20.877670791917776
donna_fugata,,,,,17.061943903000564,21.735031772065412,23.098950238454453,,,,,,,25.46188529070125,21.18247951460527,,45.00146471170415,,,,,,,,,,,,,,34.4634373412822,26.178759695763173,,,26.384349926788982,37.87437625744857,37.87437625744857,21.29022034161832,,,,23.454308141548314,,,37.87437625744857,26.293542158030256,,22.052887113586465,26.293542158030256
hongsam0104,,,,,28.425630376401866,,,,,,,,,,,,24.957312218464466,,,,,,,,,,,,,16.470853977628693,,,22.703068996190897,,19.10747978691707,25.53272960408548,,33.77468168970892,21.488994060527062,24.957312218464466,25.53272960408547,28.26356851779161,,,33.77468168970893,,,28.26356851779161,24.72619911860575
vudqor2,,,,,,,,,,,,21.51472478867759,21.51472478867759,,35.00399323687665,,27.561245149359536,,,,,,,,,,,,,,21.51472478867759,25.563302264794146,,,,32.74763899921937,,,27.561245149359536,27.561245149359536,32.74763899921936,,,,,,,,27.561245149359532
hsh1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rlawkdrn85,,,,,,,,,,,,,,,,,18.852919814351775,,,,,,,,,,,,,25.898508331489886,,,35.697943916377945,,30.044296739402615,22.40060667854001,,,18.852919814351775,18.852919814351775,22.400606678540008,22.361861469818326,,,,,,22.361861469818326,25.15568906087495
kida117,,,,,6.990437922531352,19.46914723642532,19.46914723642532,,,,,20.43535862207,19.4009454491507,19.4009454491507,8.678659883889274,,,,,,,,,,,,,,,,14.119992463983792,33.93193029314325,,15.858086398739587,15.858086398739585,,,10.673500604694675,,,,18.55585942963046,,,,18.321577607675252,,15.419905293941685,18.321577607675252
shinenany,,,,,25.00177344644408,24.00865824426048,26.76551645257638,,,,,40.547769838591,22.701557877872535,27.448228394844207,,38.58831632049144,29.057873089841593,34.1757031918313,,34.1757031918313,,34.175703191831296,34.1757031918313,,34.1757031918313,,,28.1809217398372,28.1809217398372,,23.357083524258567,,41.32506636319929,23.3189213569723,31.060216426808164,34.212215067529506,,22.189754154225113,28.793869585568295,,34.2122150675295,26.420698691963594,38.58831632049143,32.44559652494539,33.64258870154957,,32.09595989946771,27.856340086071153,
ckwdkdnjs12,,,,,29.2358539891536,25.9255700193877,25.9255700193877,,,,,35.766980237062945,31.69158999639586,31.69158999639586,,,33.94679619023833,,,,,,,,,,,,,34.73737079302231,,36.99540604856502,,33.11563001885931,36.99540604856502,28.570486313740247,28.570486313740247,22.09550030255477,,,,28.82009175085802,,,28.570486313740247,36.99540604856502,,43.95709248049329,33.11563001885931
gip777,,,,,29.14941961629242,,,,,,30.22469939550826,,,,,41.3868741318316,,,,,,,,,,,,30.224699395508257,,46.365348761409614,,,,,22.353301781963964,,,,,,21.626371390349977,18.813106811303566,41.38687413183159,,,22.35330178196396,46.36534876140961,28.934942321021055,26.525620411777652
midomido0903,,,,,,21.87824255324293,21.87824255324293,,,,,,24.55104652324002,24.55104652324002,,,,,,,,,,,,,,,,,,29.17099007099057,,,,,,,,,,24.55104652324002,,,,,,,
monnong,,,,,28.136195888792596,,,,,,,,,,,,,,,,,,,,,,,,,26.356316989397953,,,26.57768748554294,25.252326528166495,22.3684571675404,,16.325752776523466,,,,,16.325752776523466,,16.325752776523466,16.325752776523466,22.3684571675404,33.43078227359808,24.878267525060778,
milkstyle,,,,,29.05198241898556,21.376735451208223,20.953906171289056,,,,,,23.513786539434367,28.269254143929558,,,28.167273797382993,,,,,,,,,,,,,26.75738420733085,,34.60368762509656,,28.94704522661497,28.231493992895878,,21.368941276640886,,,29.555867875427204,27.954794479260546,20.97493805209577,22.908510966873425,42.280413418493396,31.82467734756714,25.39008564129458,,49.2058933233874,26.95828272865726
minjoo9318,41.61343027746144,,41.61343027746144,,,23.85302620673304,30.99679514710893,41.61343027746144,41.61343027746144,,,21.135733742141642,24.314948635121848,,34.38738297762004,33.09911145447967,25.06514790615832,,,,,,,,,,,24.172173302661513,,37.48789971119298,37.25144690557195,30.03835794335817,,25.09337966807076,35.30072699930511,25.180635009674912,28.283775456242743,23.494984842848897,,,25.05098400822256,27.005744667779602,33.09911145447966,31.25726490135823,28.283775456242743,30.073101007145464,28.562348114546698,30.948838186142506,
stopwjd95,37.420010687562105,,,,39.345329664859946,,,,,,,,,,,,38.78320931453168,,,,,,,,,,,,,47.417116294803684,,,,37.76237988591696,37.76237988591695,,,46.08131929384035,,,,32.669877688424,,30.594995966872006,38.33815763035618,40.05026237018696,47.41711629480368,36.35668734001892,
tmfgml3015,20.41879581774851,,,,20.85324201726902,22.160543090418983,22.160543090418983,,,,,25.305837101910925,25.877736382508715,,41.17205121001404,28.554477624931955,22.860283581702017,,,,,,,,,,,20.853242017269018,20.853242017269018,,,32.00163591041176,,33.935456905513455,33.543650034861386,27.16206434420673,,19.420073279044143,22.860283581702017,22.860283581702017,27.162064344206723,25.719228385597614,28.55447762493195,,,,,27.901433646061417,29.982527883808263
ahapc1004,38.44483180115147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2biniru3,29.337774266517805,29.337774266517805,29.337774266517805,,,18.531672728394042,,29.337774266517783,29.337774266517805,29.337774266517805,,,20.795635581836148,20.795635581836148,,,20.80042658891347,,,,,,,,,,,,,,,24.70889697119205,,,,24.714589535855247,,,20.80042658891347,20.80042658891347,24.71458953585524,20.795635581836148,,,,,,,20.800426588913467
skylove8349,33.659167995505044,26.99659438486963,26.99659438486965,,,,,26.99659438486965,26.99659438486965,26.99659438486965,,,,,,,,,,,,,,,,,,,,,,15.30718873325881,,15.30718873325881,15.30718873325881,,,,,,,,,,,15.30718873325881,,18.18765037693974,15.30718873325881
dldbrud260,,,,,,21.433094421495543,21.433094421495543,,,,,,24.051515883808314,24.051515883808314,,,,,,,,,,,,,,,,,,28.57745922866072,,,,,,,,,,24.051515883808314,,,,,,,
my151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.734671703837,,,,,,,19.975702840275364,,,,23.734671703836998,,19.975702840275364,23.734671703836998
alswjd4123,,,,,30.162440312356274,21.713727165546732,,,,,,,32.894684210802914,32.89468421080293,,,33.334572580494694,,,,,,,,,,,,,,23.864770898033488,27.68500213607208,,27.342957398020648,27.342957398020644,30.7249704918414,,35.8383193985522,,30.162440312356274,,23.4386493352973,,,33.2816449451968,27.342957398020644,,23.01252777256111,27.342957398020644
fksal1257,39.20113090153193,,,,,29.16418293316766,29.16418293316766,,,,,,32.72708995075796,32.72708995075796,,,27.125578858393098,,,,,,,,,,,,,,,37.80493326007185,,37.80493326007185,37.80493326007185,32.22999031014955,,,27.125578858393098,27.125578858393098,32.229990310149546,32.72708995075796,,,,,,44.91895413582877,32.46525605923247
joy23654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sei-ah,,,,,,,,,,,,,,,,,31.460490030040148,,,,,,,,,,,,,,,,,,,26.477947868473443,26.477947868473443,,,,,,,,26.477947868473443,31.46049003004015,,,
vividjiny,,,,,26.086184388945338,24.64595289918797,21.517633917380383,,,,,36.66670665033494,21.132243224296452,33.973686789177975,,35.71997907266121,16.75005594592828,,,,,,,,,,,26.086184388945334,26.086184388945334,,,35.02043427542235,,27.044950975323616,28.84250808804716,19.902032087499276,,22.65131757046232,16.75005594592828,16.75005594592828,19.902032087499272,24.096787643136693,35.719979072661204,,,,,19.393220347040625,23.368819972891263
lovely_nammi,,,,,,21.128473851303436,21.128473851303436,,,,,,23.709680666810332,23.709680666810332,,,,,,,,,,,,,,,,,,28.17129846840458,,,,,,,,,,23.709680666810332,,,,,,,
mijeongchoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.60116327217571,,42.60116327217571,31.189247498913318,,,,,,,16.645104952569707,,,,31.189247498913318,,16.645104952569707,31.189247498913318
783s,,,,,15.990817324351056,,,,,,,,,,,,34.269530372281125,,,,,,,,,,,,,18.99992218067405,,,,15.990817324351054,,28.842107602516865,28.842107602516865,,,,,,,,28.842107602516865,34.26953037228113,18.999922180674048,18.99992218067405,15.990817324351054
lejizzang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thy03,,,,,14.963495865336919,21.869676856065112,21.869676856065112,,,,,32.421538806325565,23.49734785541382,23.49734785541382,18.577246909048725,,34.723666362218545,,,,,,,,,,,,,,30.22478007742616,26.141201758959003,,17.77048901557137,21.955845387265185,29.224319991938607,29.224319991938607,,,37.710726261937715,,20.472841970972873,,,29.224319991938607,21.903665685753463,,16.651472626048808,21.903665685753463
stella7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phj5328,35.87384425388317,,,,,20.868302130049404,20.868302130049404,,,,,31.61392806264988,,,,,,25.373101489640323,25.37310148964033,,25.37310148964033,25.37310148964033,25.37310148964033,,25.37310148964033,,,,,,,,,,,,39.22556148529714,19.529900272357615,,,,31.080578177139216,,39.22556148529714,39.22556148529714,,,39.22556148529714,
bigstar1001,,,,,26.51524705428498,24.913235332162014,24.913235332162014,,,,,,27.956815918638522,27.956815918638522,,,17.89760692285516,,,,,,,,,,,,,31.50480806666374,,33.21764710954935,,26.515247054284977,18.59882476278073,21.265525823792835,,,17.89760692285516,17.89760692285516,31.504808066663745,21.805029731795713,,,,,,23.579025805808325,21.003892913306956
kimhyojung5,,,,,35.28495441576172,19.727187701686084,19.727187701686084,,,,,,22.137203290352684,22.137203290352684,,,33.53475514206417,39.73618150111209,,39.73618150111209,,39.736181501112085,39.73618150111209,,39.73618150111209,,,,,44.004319715257935,,26.302916935581443,,37.03515368945926,,,39.8452264898871,,,33.53475514206417,44.00431971525794,22.137203290352684,,39.845226489887104,39.845226489887104,,,44.00431971525794,37.03515368945926
apilune0,,,,16.150304912891695,,,,,,,23.433325292675928,19.722082042968786,,,,17.113281146873266,,,,,,,,,,,,,13.181245477130206,19.119344608781365,,,26.353691217509446,22.17993621627549,22.17993621627549,,,,,,,,17.113281146873266,,,22.17993621627549,,,22.17993621627549
tata0624,,,,,27.86885684157662,,,,,,,,,,,,31.15462206227519,,,,,,,,,,,,,18.541862558378465,,33.17021906210953,,24.387760884170355,30.82435857286584,26.350004222553434,,47.6844097470354,22.176833147628322,,26.350004222553427,29.961207975271847,,35.95418828115396,41.81929901409468,,18.54186255837846,26.154759502974056,
flightjh,,,,,27.116307365003294,27.093443857007834,27.093443857007834,,,,,35.72743851464624,34.34197962568862,34.34197962568862,,37.130533050139455,33.962226503795364,,,,,,,,,,,27.11630736500329,27.11630736500329,,,37.64847468217896,,30.12935898319368,42.01554524117016,40.353138152100335,,22.071072907962577,33.962226503795364,33.962226503795364,,30.245217676673633,37.13053305013945,,,36.59779296884759,40.35313815210034,30.359492353817558,36.59779296884759
park_silver0,,,,,22.357056510280763,,,,,,22.357056510280763,,,,,30.613660425246263,,,,,,,,,,,,,22.35705651028076,,,,,30.851461166625576,26.604258838453166,,25.135661384284685,,,,,,,25.135661384284685,25.135661384284685,30.851461166625572,,25.55051754247654,30.61366042524627
joo181023,49.93641171420505,,,,29.067693405350443,29.63833963424081,29.63833963424081,,,,,,33.259173055651935,33.259173055651935,,,34.96182699763396,,,,,,,,,,,,,30.205021205331683,,39.51778617898774,35.662061739974085,31.75388961898193,,41.54084051961941,,,34.96182699763396,,,33.259173055651935,,,,33.096987725797675,41.540840519619415,34.53756624636844,31.75388961898193
kiki_kki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
psw415,32.1823675142078,,32.1823675142078,28.9073254670344,,35.02131495580461,35.02131495580459,32.1823675142078,32.1823675142078,,41.94315616106751,35.30042606493275,11.966292004664968,11.966292004664968,10.137859130493355,30.63095034983794,,,,,,,,,,,,,23.593025340600473,,16.494078168592253,,,28.687278875312256,28.687278875312252,,26.618486362956894,10.18942350595318,,,,25.381214626036204,30.63095034983794,26.618486362956894,26.618486362956894,28.687278875312252,,25.381214626036204,
sesame9980,,,,,21.392093988264406,,,,,,,,,,,27.773469462857637,,,,,,,,,,,38.030389312470064,38.03038931247006,38.03038931247006,,,,,31.39379192002145,31.393791920021446,,,,,,,26.421813044180666,27.773469462857637,,,31.393791920021446,,26.421813044180666,31.393791920021446
mukkkkmukkkk,,,,,11.199155175930077,14.177053057686173,14.177053057686173,,,,,,16.16023590181112,16.16023590181112,13.903801140343989,,,,,,,,,,,,,,,,22.621184600957815,18.90273741024823,,22.782181024035857,22.782181024035854,,,13.97452029446628,,,,17.541543315928017,,,,22.782181024035854,,19.17406247990907,22.782181024035854
h2425,,,,,32.64335704225501,17.521720176624257,15.514696406337217,,,,,,17.41008366366567,23.497340276720784,,,32.64335704225501,,,,,,,,,,,,,,,24.899148532311894,,31.49095815183014,31.490958151830135,,38.78608772387896,,,32.64335704225501,,23.021694148473152,,38.786087723878964,38.786087723878964,31.613445365803535,,26.606678965881038,31.613445365803535
we_vely,25.604021299631135,,25.604021299631135,,,29.984019620802126,28.923341830546008,25.604021299631135,25.604021299631135,,,,33.647083803581815,33.647083803581815,,,25.6682631958572,,,,,,,,,,,,,36.600273126840946,,39.97869282773616,,30.80371993249423,37.98163959668318,30.498441283027944,,,25.6682631958572,,30.498441283027937,32.806698429865506,,,,,36.60027312684094,34.28329309149507,31.48454090834487
nubiraclub,30.506154858791263,,,,23.158559708732533,21.625869704698747,,,,,17.885773300374716,,21.804052396563122,27.28281953920506,,19.93241905165138,27.052121542734024,,,,,,,,,,,21.21496588043584,,36.56941995460094,23.768209945653695,31.514788131946936,,,29.101262424116527,27.41955733870605,,18.566379955291367,19.73980742717059,27.052121542734024,23.45438618741481,,29.0497884235429,20.848422709170894,,,,25.170728078781988,19.932419051651383
gywls4425,,,,,,,,,,,,,,,,,21.956978867829324,,,,,,,,,,,,,,,,,,,26.088778412606374,,,21.956978867829324,21.956978867829324,26.088778412606366,,,,,,,,21.95697886782932
ggamlook,,29.986154661741597,29.98615466174162,,25.34332368806152,27.765291415614094,27.765291415614094,29.98615466174162,29.98615466174162,29.98615466174162,28.173607702279483,,26.059551436322685,26.059551436322685,,38.57830116209943,,38.00006806904288,36.72676329997921,38.00006806904288,,34.728204586919325,36.00150935598299,,36.00150935598299,38.725322013039104,,28.17360770227948,,39.86823947096069,28.893296193466483,37.02038855415212,37.76829495744334,30.54633094944232,28.175253196081943,28.308652318733593,30.84177210689048,17.84919583798129,,,30.698155659158807,27.782100515784244,38.57830116209942,32.893684160792255,30.84177210689048,34.2074510329309,37.10467438857911,38.32547779903839,
freyja0116,,,,,,17.991804339473482,17.991804339473482,,,,,27.256247516483512,,,,,,,,,,,,,,,,,,19.470086859414508,,,26.83714675216594,,23.535908917468262,,,16.837888500939403,,,,17.04277883739902,,,,21.358771823225606,,14.311417319702151,21.358771823225606
wonwon0917,,,,,,27.393659450019648,27.393659450019648,,,,,,30.74026654392025,30.74026654392025,,,19.425729037974154,,,,,,,,,,,,,,,37.46645578981101,,37.46645578981101,33.28723141695132,23.081205452976903,21.36998095665111,,19.425729037974154,19.425729037974154,23.0812054529769,25.53609530262605,,21.36998095665111,21.36998095665111,,,22.93400968197895,
sunnie9405,,,,,20.904500213069163,13.980530404930743,,,,,20.904500213069163,,20.64377373638976,20.64377373638977,,28.624665800173833,,,,,,,,,,,,,20.90450021306916,,15.365494491247684,17.825176266286697,,30.17514516860757,25.539822690838363,,,,,,,,,,,26.59208808229886,,22.380577075711386,26.59208808229886
yjy329,29.02385533784445,24.43142129069892,24.43142129069894,,7.165071981725329,19.817819294233637,19.699606752368766,24.43142129069894,24.43142129069894,24.43142129069894,,29.58654207806212,35.52047004702009,22.77228223908483,8.89546884788887,,,,,,,,,,,,,,,,14.472735972630948,29.237455342574282,,,36.87548484567166,,,13.609085601398462,,,,21.08661767107845,,,,29.042135161358768,,17.849852805173892,29.042135161358768
tongsil79,24.351863992825933,19.27362500140929,,16.55884711615445,,12.413485322371798,,29.430102984242573,24.351863992825933,19.27362500140929,,,15.87462511561207,15.87462511561207,13.449004345600773,,16.96573554843994,,,,,,,,,,,,,,21.88124002422204,24.278378876308576,,27.49118853520024,23.44116131581261,22.999781378710043,,13.5174102585959,16.96573554843994,16.96573554843994,20.1582976416958,19.376365252219607,30.70399819409191,,,,,28.847012630200485,18.86174043392862
msh0802,,,,,16.435584608428087,26.254221199119304,26.254221199119304,,,,,,26.773316898299683,26.773316898299683,20.4048516545271,,,,,,,,,,,,,,,,33.19825358353746,35.0056282654924,,26.027372541940306,26.027372541940302,,,20.508637218951772,,,,25.68346221073846,,,,26.027372541940302,,21.90529812665963,26.027372541940302
manager-j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_darung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30741546908119,23.30741546908119,19.616113135870172,,,,,,19.616113135870172,23.307415469081192,,,23.30741546908119,,,
duri1979,,39.6565679405388,39.65656794053883,,28.373778876855347,27.005426121163044,30.690694658370763,39.65656794053883,39.65656794053883,39.65656794053883,,,40.21899600230122,33.10825038193081,20.89678445692727,,20.141967699066562,,,,,,,,,,,,,47.42695900639714,33.998617643842586,32.08255961201296,,39.91573389138363,30.028734547689492,23.932223793535563,36.77923303798032,21.003072148023605,20.141967699066562,20.141967699066562,47.42695900639715,30.360659272511565,,36.77923303798032,36.77923303798032,,,36.493046038602316,
hakuein,38.90253927720714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.40534618868176,,22.04208727244676,23.72371673056426,,,,,,,22.779577755397597,,,,26.512563085203016,,22.779577755397597,26.512563085203016
lovable2999,,,,,24.145646590091985,,,,,,,,16.150890455278354,16.150890455278354,13.683056723320025,,31.06233965975431,,,,,,,,,,,,,,22.26203819511341,,,30.35324890024944,,,36.90755915185518,13.752653101138803,36.907559151855175,,,,,,,,36.06503378392973,36.065033783929735,30.35324890024944
helen_9064,,,,,,,,,,,,,,,,,31.371323452170085,,,,,,,,,,,,,,,,,29.034948664319927,29.034948664319923,37.274686603311295,,,31.371323452170085,31.371323452170085,37.27468660331129,24.4365506183657,,,,,,24.4365506183657,30.203136058245
piece017,,,,,,,,,,,,,,,,,29.62930539566456,,,,,,,,,,,,,,,,,,,29.177685267467872,26.81294539522333,,28.514694891667965,29.62930539566456,31.54242513971241,,,,26.81294539522333,,36.21858706600257,,26.546906538870125
meccca_,,,,,35.291281885344034,,,,,,,,,,,,,,,,,,,,,,,,,41.93229125672475,,,,35.29128188534403,,,32.556925784755485,,,,41.93229125672475,32.556925784755485,,32.556925784755485,32.556925784755485,,,32.556925784755485,
greenalice21,,,,,,33.60446669984901,33.60446669984901,,,,,,37.709830820683216,37.709830820683216,,,,,,,,,,,,,,,,,,44.80595559979868,,13.780581273117347,13.780581273117345,,,,,,,24.653959102897797,,,,13.780581273117345,,11.598087385112379,13.780581273117345
hyeji925,36.6961002877477,,,,27.96253930521727,26.578462976647927,26.578462976647927,,,,,,29.82547978741436,29.82547978741436,,,19.57398472712507,,,,,,,,,,,,,32.260424038890285,,35.43795063553056,43.13828186901878,,36.30627423071753,23.257359460591015,36.64286834116973,,19.57398472712507,19.57398472712507,33.22444750613949,32.23399294223318,,36.64286834116973,36.64286834116973,,,33.43824951964258,
