3d펜tfidf_notad,사용,1.6488545473501666,어요,1.6398057298266016,필라멘트,1.6304065669663157,라멘,1.629068648890481,습니,1.623229903120698,습니다,1.613256270051037,구요,1.6026015592852305,필라,1.5855310099248263,버튼,1.4406287985293276,수업,1.4393536827484903,더라,1.3734428066685964,아이,1.3721760065249686,사나,1.323065687476873,데요,1.3190490765851859,더라구,1.307743803849402,더라구요,1.3051508062498889,니다,1.2995082306260268,나고,1.2491567704340405,체험,1.233498664277512,고요,1.2300146462541148
3d프린터ad,제작,기술,활용,과정,제품,산업,다양,가능,개발,프린팅,진행,운용,기능사,부품,도록,방식,필요,소재,교육,경우,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d프린터notad,조립,필라멘트,해서,정도,만들,는데,부분,어요,어서,오늘,출력물,많이,출력,지만,문제,생각,시작,가지,다고,세요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d프린터tfidf_ad,시험,2.0354277608701863,교육,1.8106067014421057,니다,1.6431454633171003,제작,1.594172600550851,출력,1.532184493217661,과정,1.5006433810764295,메이커,1.4978671005023105,능사,1.4683643275441514,기능사,1.4645701044755615,메이,1.4490198032159958,모델링,1.4399987573261699,박스,1.4185592976472043,방식,1.4041455520881578,모델,1.3780802037829183,운용,1.3645407094830844,기능,1.3375599525491502,부품,1.3211222272461782,용기,1.3207092917295473,학교,1.2906040052979273,제품,1.2617812825784989
3d프린터tfidf_notad,시험,1.791591813707082,교육,1.4974742084108204,조립,1.4214091585987925,니다,1.3368763980243525,출력,1.2238219669264332,필라,1.2184584853618055,필라멘트,1.2107395617328047,만들,1.1778364829720707,모델,1.0378529261595382,습니,1.0341795006838093,모델링,1.033638991709151,습니다,1.0273176461769022,작업,1.0262498934357405,문제,1.0182013310758142,모형,1.0142334925171612,학교,0.9996737944251954,방식,0.9994028787624957,장비,0.9747589604183909,프린팅,0.9661313824818465,어요,0.9630206379586055
가죽공예ad,과정,배우,주문,면서,까지,에서,작품,부터,는데,다양,해서,직접,어요,처음,고급,만드,가지,핸드,공예,메이드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
가죽공예notad,죽공,데이,습니다,입니다,바느질,공방,지갑,네요,합니다,작업,완성,카드,진행,가방,케이스,취미,가죽,사용,너무,만들,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
가죽공예tfidf_ad,작품,1.8945104478566366,고요,1.6625684784405614,강의,1.6521602222327667,수강,1.5940333123048591,는데,1.5937227833903314,로소,1.4777448779851594,더라고요,1.4627829687968772,더라고,1.4627829687968772,잠실,1.4457738645085416,자격증,1.406707863022995,과정,1.4064986847815761,판매,1.4027359612493986,더라,1.390697289445514,창업,1.3242690087058977,라고,1.2634439426988657,구요,1.2257920137654987,데이,1.1979344832549548,소파,1.1754788802154676,어요,1.1711447469353728,키트,1.1455977932455779
가죽공예tfidf_notad,지갑,1.5888830766819761,가방,1.3151128058926052,친구,1.161133274884821,제작,1.1196056661858866,카드,1.0804297773138207,잠실,1.0521498285492195,각인,1.0166253466333466,데이,0.9839301584178055,수업,0.953946754681717,가능,0.9477646166058685,담담,0.9271952017330268,색상,0.9250990504002334,케이,0.9192034566593343,케이스,0.9169673188523766,이스,0.9017850323453549,작업,0.8871776127454081,래스,0.8797473144812087,클래스,0.8797473144812087,어요,0.858259593915483,선택,0.8388783967883913
가방 만들기ad,공예,작품,죽공예,과정,수강,주문,시작,취미,더라구요,까지,부터,배우,키트,에요,직접,아서,보다,답니다,에서,미싱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
가방 만들기notad,원단,합니다,입니다,바느질,완성,습니다,사이즈,패턴,모양,가방,부분,너무,수업,지만,만들,가능,사용,아요,만든,방법,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
가방 만들기tfidf_ad,마크,3.5793701504805995,크라메,3.5520242216709907,마크라메,3.5320690294144126,가죽,2.812196899116231,판매,2.344110141278936,죽공,2.318754039841419,고요,1.928646380814338,공예,1.8818478163596621,바늘,1.872166226545006,라탄,1.7892423431464224,미싱,1.7784175127387671,코바늘,1.7749854756786054,강의,1.719490215927996,코바,1.7157118358938297,죽공예,1.6370379423446089,구요,1.5655003835787669,공방,1.5390877220923864,더라,1.4536819690793854,스티,1.4453957932265673,는데,1.4195862377652337
가방 만들기tfidf_notad,가죽,2.8357692713807277,죽공,2.2738120017100356,퀼트,1.7240032782298975,공방,1.6696425457178241,라탄,1.4329252673696136,줍니다,1.290864889749559,원단,1.2296744088282963,수업,1.17266981185574,부분,1.1120887128163768,바늘,1.0886250356265046,습니다,1.0787424980146083,아이,1.070987419239787,미싱,1.0668728849357294,습니,1.0619664300057057,바느질,1.05466757362595,안감,1.0300711230430366,공예,1.0238020922636275,래스,1.0091190225842104,클래스,1.0091190225842104,패턴,1.0000286289990294
양모펠트ad,과정,다가,생각,부터,보다,가지,그리고,아이,아서,취미,가능,작품,시작,다양,아니,다음,어서,바늘,처음,지만,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
양모펠트notad,예요,제작,반려,수업,세요,자격증,동물,네요,습니다,강아지,완성,고양이,표현,어요,클래스,공예,답니다,귀엽,입니다,진행,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
양모펠트tfidf_ad,어요,1.8743473240995998,수업,1.50379680702707,니들,1.4556090791758851,공방,1.3948461907762202,자격증,1.3815510557964277,코난,1.2637567605143647,바늘,1.2495648827330663,과정,1.2336387839834981,미니,1.2039728043259361,반려,1.2039728043259361,인형,1.2014551129705717,공예,1.1417783783072832,아지,1.1321403949145774,작품,1.0835755238933424,호두,1.083220080440884,강아지,1.0628256768585826,아이,1.0592474973207833,클래스,1.0187010628247894,동물,0.9698587052349922,찔러,0.9692876159870342
양모펠트tfidf_notad,바늘,1.4698662424841005,수업,1.4042340629772927,니다,1.2477230746856713,어요,1.1982014943718642,제작,1.1574299461627109,반려,1.067811521158716,액자,1.0461545225200517,인형,1.044038351856481,예요,1.035728533733522,강아지,1.0215097179257095,아지,1.0113401122371861,습니다,0.9819334916617899,습니,0.9682430238622615,는데,0.9478256774312923,니들,0.9413375796698885,고양,0.938196916569501,고양이,0.934223560683811,양이,0.9276816027881101,클래스,0.8829496405457499,래스,0.8829496405457499
프랑스 자수ad,수강,배우,어서,까지,취미,이나,부터,아서,방법,에요,생각,가능,시작,처음,면서,다양,수틀,해서,는데,어요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
프랑스 자수notad,수놓,입니다,습니다,완성,합니다,세요,스티치,수업,시간,만들,클래스,사용,지만,사진,자수,네요,소품,많이,너무,프랑스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
프랑스 자수tfidf_ad,판매,2.6135687247540678,강의,1.8119845024712478,수업,1.795822483471869,더라고요,1.576369491532457,수강,1.5413607951895545,니까,1.5175491545937827,고요,1.4705382189589165,더라,1.3900232816788949,구요,1.377072754209837,더라구요,1.3732451619039778,더라구,1.3732451619039778,라구,1.3511219977775706,펀치,1.2999922906739196,배우,1.2993695893954884,자격증,1.2525090342732441,자격,1.2403577551052583,키지,1.231822027587844,패키지,1.231822027587844,공예,1.223194989091599,무료,1.223194989091599
프랑스 자수tfidf_notad,스티치,1.5663819415357976,스티,1.5618508351984017,티치,1.5587375112744184,수업,1.394225127285821,바늘,0.92315566123866,수놓,0.918170118271048,습니다,0.9138971094068107,래스,0.9065257880603632,클래스,0.9040823223243514,습니,0.9040409020433917,공방,0.8830377799073733,과정,0.8610596967035832,가방,0.8222296217079429,작품,0.8216806835200435,데이,0.8153202572451592,니다,0.8145686766432647,도안,0.8025592214458346,어요,0.7766531895219634,만들,0.7621831954828368,답니다,0.7482715441466385
스크래치 북ad,페이퍼,아이,제품,놀이,답니다,전용,작품,네요,재미있,함께,그리고,색칠,미술,사용,컬러,조금,정말,엄마,어요,나오,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스크래치 북notad,다가,생각,생활,추천,아서,취미,는데,시작,부분,세요,완성,해서,다른,스크래치,시간,마음,많이,부터,라고,야경,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
스크래치 북tfidf_ad,고요,1.9845237704415983,페이퍼,1.8261762257060097,사유,1.741547314164271,더라고요,1.6546502833257728,더라고,1.5910432252858775,구요,1.5530615531264518,취미,1.5384368781874882,더라구요,1.4883928278311986,러링,1.4746654182984709,더라구,1.4647036075398532,아이,1.4581398544443256,어요,1.4580539539579034,데요,1.4332671675411546,컬러,1.3962714706412291,네요,1.3528247291748892,페이,1.3467186191481124,도안,1.24951496657434,놀이,1.2174537673235504,답니다,1.2112238242180289,너무,1.1893099493775539
스크래치 북tfidf_notad,어요,1.5064787006514906,자리,1.4684749911414685,아이,1.3431347256234303,구요,1.1165679995199473,더라구,1.0650619495853417,놀이,1.056066103173708,더라,1.0537343416552785,더라구요,1.019877503239297,아요,0.9391980001710091,취미,0.9059543576043803,습니,0.8924734127398969,컬러,0.8846239223249825,너무,0.8813239361217426,러링,0.8595025038943322,습니다,0.8488785409753318,도안,0.8337254174133791,뽀로로,0.8240411058701957,그림,0.8203263200296815,구매,0.8057147489439294,미술,0.7966717666548797
DIYad,더라구요,취미,키트,부터,더라고요,제품,까지,는데요,시작,필요,디자인,답니다,재료,어서,다양,직접,아이,어요,가지,정말,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIYnotad,합니다,습니다,작업,입니다,소품,느낌,부분,선물,세요,많이,사진,수업,예쁘,사용,제작,컬러,네요,지만,너무,만들,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIYtfidf_ad,비누,2.7002908570021287,공예,2.0763922066956746,판매,1.821859175224228,키트,1.8215053242452894,캔들,1.723642681582079,라탄,1.6681407136887203,고요,1.5723513404132237,수강,1.5465318446836054,어요,1.545085915513098,가죽,1.5390170730673607,강의,1.4909637592562084,미니,1.4455792317965208,그리기,1.429621474053635,초밥,1.3995806910666713,구요,1.3785233301243356,더라구,1.2803590822850381,더라구요,1.2768221787428142,더라고요,1.2768162565750696,라구,1.2719921640423502,아이,1.2634665516138859
DIYtfidf_notad,습니다,1.6491706006966913,습니,1.6320976884722727,가방,1.5583091469692831,어요,1.4494097797146013,뜨개,1.444865696345294,니다,1.3381016692252297,리그,1.324720570404339,비누,1.2995166317848532,미니,1.2381840733644693,비즈,1.1988590870039013,이다,1.1896437681710055,라피,1.17314259122047,아이,1.1718839451957843,만들기,1.1314388846050365,키트,1.1238581123625604,그라피,1.1119889845156055,캘리,1.107092306564329,리어,1.0926631182182671,테리어,1.079565653003757,패키지,1.0781519545682308
LED조명ad,조절,시간,는데요,센서,필요,디자인,가지,면서,때문,까지,사용,부분,분위기,선택,해요,에서,밝기,보다,하나,아니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LED조명notad,교체,시공,형광,아파트,거실,입니다,습니다,사진,기존,네요,합니다,조명,정도,깔끔,많이,전기,지만,세요,방등,설치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LED조명tfidf_ad,생체,2.726421851235267,거울,2.6273424114534185,리듬,2.594773894629283,삼성,2.51800276891189,어요,2.236340039888382,교체,1.9705140026107513,설치,1.6899725451691323,고요,1.6538640813743724,습니다,1.640509093757286,습니,1.6080299418321577,센서,1.574052626589646,시공,1.4898520354510234,더라,1.4113441366931772,침대,1.4093126577012085,충전,1.4085042521256355,조절,1.3904189931185396,촬영,1.3500842159739501,셀카,1.3307460223674916,거실,1.2858999742171762,카봉,1.2808271515069616
LED조명tfidf_notad,교체,2.1437577202370326,어요,1.7668113750938903,시공,1.7228136010505324,엣지,1.6347502977847923,평판,1.5824660657769756,습니다,1.414260857751437,거울,1.386068976629081,방등,1.3860138712400147,습니,1.381514387939522,설치,1.337675556249322,형광,1.3177975917363611,간판,1.3135160681734057,형광등,1.2805785072845854,광등,1.2760492216261055,사용,1.2151382059397255,거실,1.1724203998318543,구요,1.1389079788774306,제품,1.1139316020048908,주방,1.1009396888791068,모듈,1.040797046882018
무드등ad,가습기,충전,버튼,사용,전원,기능,아이,제품,캠핑,조명,시간,연결,필요,면서,함께,선택,는데요,때문,수유,가능,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무드등notad,세요,비언,만들,선물,아니,색상,사진,아크릴,생각,는데,아서,어요,예쁘,무드,아요,합니다,부분,체험,지만,마음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
무드등tfidf_ad,가습,3.9781703880369212,습기,3.6015083409205855,가습기,3.433005601189324,충전,1.945222936573785,비언,1.7295045666936122,어요,1.6677914852794182,조명,1.660715351019832,습니다,1.6381012591728792,습니,1.6084912612487896,선물,1.5553180884668751,구요,1.5277206335672644,라구,1.4157067245302264,더라구요,1.4017497165788755,더라구,1.398083819245618,고요,1.3979010964324787,캠핑,1.383651659537293,아이,1.3583294276555125,체험,1.3351991773868734,아크릴,1.3171081978294308,크릴,1.3171081978294308
무드등tfidf_notad,어요,1.7035874891774612,가습,1.6329380283290258,습기,1.5766907252253957,가습기,1.54293357007467,조명,1.5194372010380643,비언,1.5097580063999958,선물,1.38909283250629,더라,1.3289661674653153,구요,1.2888807818257373,라구,1.2584074363380142,더라구,1.2476975858159887,더라구요,1.2186769731046643,고요,1.1999381597469243,만들,1.1636862985742635,습니다,1.1617569264431509,니다,1.1539389517258067,사용,1.1424894019173202,습니,1.141180190205795,체험,1.135206577980956,아크릴,1.076539485905274
칼림바ad,설명서,음계,추천,사용,튜닝,스티커,제품,울림,취미,때문,망치,건반,처음,가능,손가락,어서,케이스,선물,다고,해요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
칼림바notad,영상,만들,세요,입니다,시간,라는,습니다,합니다,음악,많이,악보,아이,나무,너무,아서,피아노,네요,지만,그래서,칼림바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
칼림바tfidf_ad,브로,2.172516003401117,고요,1.749154835211709,구요,1.7263564480198388,라구,1.7151811683424356,더라구,1.7081082563080334,더라구요,1.6915479918377,더라고,1.655696172194627,더라고요,1.6514616551301908,라고요,1.6398721183973686,어요,1.5824375440763303,더라,1.3933190862059068,습니다,1.3520967304779632,습니,1.3395306911041525,는데요,1.1075411480604904,코즈,1.099909282498973,네코,1.0953158619726429,크릴,1.0879224707498547,아크릴,1.081165188322837,라고,1.0518632971913455,건반,1.0440257268007476
칼림바tfidf_notad,어요,1.4831069500295386,체험,1.4620747543222847,악기,1.3794563948611,구요,1.3018588747143893,니다,1.2973854331849768,습니다,1.282063512037288,더라,1.2646210196689964,데요,1.2578811999397255,악보,1.2509650969899186,더라구,1.214955004488181,라구요,1.214955004488181,더라구요,1.2122261999169968,건반,1.0917667371369766,소리,1.066361600763927,조율,1.015040780664528,수업,1.0018481713200404,는데요,0.9740922100872346,아이,0.9621361556809672,피아,0.9500822094603879,아노,0.9433191321593745
오르골ad,완성,더라고요,다양,디자인,사용,면서,마음,추천,제품,가지,지만,어서,정말,만들,태엽,함께,아이,까지,에게,가능,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오르골notad,사진,구매,소품,예쁜,생각,너무,많이,느낌,아니,크리스마스,는데,으면,트리,오르골,네요,세요,시간,해서,예쁘,다고,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
오르골tfidf_ad,크리스마스,2.106719394893743,리스,2.100042475460027,관광,1.991560481743596,칼림,1.8748181460842506,칼림바,1.8494827657317605,만들,1.6627913755592327,이어폰,1.617401424983606,체험,1.5512227740345819,악보,1.505505728915558,선물,1.4936639147775665,세일러,1.4599521601117487,어요,1.4302369174134806,제주,1.3660357436673223,만들기,1.3548661132000177,키트,1.3330404364542818,모빌,1.3272292364652258,지역,1.3174397783294736,고요,1.3109367755393118,이어,1.3083902348282266,노우,1.299937239941484
오르골tfidf_notad,크리,1.7353106795644722,리스,1.7341375768793172,크리스,1.7205294983075345,크리스마스,1.7203376243564803,마스,1.7183779262101568,체험,1.5639537391031324,어요,1.428400781928761,습니다,1.263045085798093,습니,1.2583211656224853,만들,1.213780824427525,니다,1.208165666221722,구요,1.1215269325610417,소품,1.088248226630321,더라,1.0844670242373837,선물,1.053101865589447,더라구,0.9743610571097467,라구,0.9729679829146962,는데,0.9711395980891808,라구요,0.9616347417379163,더라구요,0.9601156757386399
발난로ad,더라고요,난방,는데요,기능,답니다,이나,자동,다는,걱정,필요,사용,해요,위험,어요,버튼,부분,제품,면서,어서,해도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
발난로notad,구매,다리,패드,히팅,아래,다가,세요,너무,으면,그리고,는데,아서,라고,보다,겨울,네요,냉증,니까,수족,사무실,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
발난로tfidf_ad,고요,2.040671488536385,구요,1.6965639404060227,더라고,1.6799120729076258,더라고요,1.6727021498479364,라고요,1.6727021498479364,히팅,1.6361907140748175,패드,1.6067064841914294,더라구,1.5368365899042684,더라구요,1.523472793470318,습니다,1.3309555407068465,습니,1.2956709132303652,라고,1.2872449993728436,히터,1.2799878467308379,어요,1.2084238741541897,스쿱,1.1533992399334505,테리어,1.0871544328172689,네이,1.0869351698748477,인테리어,1.0722619063403203,답니다,1.058628064265314,따듯,1.0586043624616086
발난로tfidf_notad,히팅,1.487952453540447,패드,1.4782822586890447,습니다,1.3923230520736696,습니,1.3789996029305123,구요,1.3527898210202614,니다,1.3326408039953337,히터,1.1987874834473595,어요,1.1483876596313822,더라구,1.1154102430491069,더라구요,1.1123446099752785,라구요,1.1065280774695834,고요,1.0463063957549907,네요,1.0272362210069952,제품,1.01802884535058,더라,1.0129912641926901,데요,0.9167744880093935,더라고,0.9014545020002028,라고요,0.8998202362524818,더라고요,0.891084117453914,무실,0.8658056010798709
우산ad,경우,가능,사용,예쁜,장우,양산,이나,튼튼,자동,필요,더라구요,제품,는데요,선물,색상,까지,때문,에요,다니,아요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
우산notad,라고,지만,생각,만들,는데,더라고요,그리고,세요,많이,하나,아니,보다,너무,다는,아이,정도,어요,다고,으면,입니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
우산tfidf_ad,공제,7.062848190053152,사업,4.063517152216726,가입,3.9107014971141543,노란,3.7463227753559267,소득,3.50035778997353,업자,2.86107715089865,사업자,2.720205043639108,양산,2.2578189956069195,득공,2.0430464941828044,어요,1.874147410394243,소기업,1.724020448916142,소기,1.7117489351048307,기업,1.6914128912706012,습니다,1.6778614841069235,금액,1.6633995247434576,제도,1.6541417046810016,납입,1.6160203324790472,장우,1.5900131070056138,사용,1.574918422144966,지원,1.5322138613293352
우산tfidf_notad,니다,1.9787852205254832,습니다,1.6578866329518827,습니,1.631319391107632,어요,1.492938873012788,양산,1.3464689201404403,아이,1.208383153535974,고요,1.1916527130510346,공제,1.1062007159503786,나물,1.099533231914661,입니다,1.097041425704566,더라,1.0581112202128748,벅스,1.02155653712429,스타벅,1.02155653712429,고로쇠,1.0174861934776596,로쇠,1.0174861934776596,스타,0.9997986701882857,더라고요,0.9845313757349301,제품,0.9838247625924567,더라고,0.9814615288289629,데요,0.9710776072369752
캡슐 세제ad,냄새,세척력,향기,더라고요,제거,세탁물,포드,효과,면서,기분,는데요,입니다,먼저,효소,아니,섬유,빨래,때문,걱정,바로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
캡슐 세제notad,더라구요,라고,네요,필름,으면,습니다,정말,액체,생각,편하,많이,아서,없이,드럼,피부,지만,어요,다고,에서,해서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
캡슐 세제tfidf_ad,시트,2.5728098477882653,에버,2.260536970427489,아로,2.2415147547910035,버블,2.212934982322115,카포,2.143175532818311,포드,2.107936473235349,드라이,1.9759782741806504,워시,1.971219181162106,블루,1.9473412793378866,위시,1.9335874350043396,드라,1.8868598614186103,이시트,1.8295740802082288,라이,1.794613411097912,고요,1.6087309819859161,건조,1.4872210993928627,조기,1.4750949037432919,건조기,1.4702585270097075,더라고요,1.4540036215890062,라고요,1.4540036215890062,더라고,1.4509774460984641
캡슐 세제tfidf_notad,아로,1.7062837358502776,카포,1.567539932412986,고요,1.5616561938805735,구요,1.5273580617641362,포드,1.5271740972435528,라구요,1.4605043757035736,더라구요,1.4519131734935524,라구,1.4479098730767306,더라구,1.4366639711499207,향기,1.294932306250869,습니다,1.2840905062140144,어요,1.226360946204872,라고요,1.2072104944950757,더라고요,1.202494828500954,더라고,1.191052376612483,데요,1.1811569010975986,탁세,1.1484561610340147,더라,1.1345016511794095,모트,1.1204402877944335,엘모,1.1204402877944335
전자저울ad,정밀,드레,재료,정말,계량,크기,기능,정확,베이,가능,단위,는데요,해요,때문,디자인,바로,이유식,측정,주방,사용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전자저울notad,가격,구매,생각,습니다,으면,건전지,누르,아니,정도,중량,많이,더라구요,입니다,그리고,네요,지만,됩니다,는데,다는,표시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전자저울tfidf_ad,다지,3.5776133688904217,다지기,3.447123763079168,주방,2.049166333528522,어요,1.8269675744712124,근대,1.7032711919904944,드레,1.5778532918107824,고요,1.4673418552722346,요리,1.4066301304957858,이유식,1.3515288295143788,유식,1.3515288295143788,습니다,1.3480637033221068,습니,1.340384532474335,이유,1.3194243435611153,니다,1.305621687520465,데요,1.2895371503582784,커피,1.2530011434967978,마늘,1.2485096988795161,방전,1.2253595139564328,이킹,1.2160618362065567,설치,1.2131508522424537
