,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[34.62553565854074, -20.85308056872038]","[265.67510000000027, -239.81870000000032]","[2346, 51]","[83, 0]","[8, 0]","[10, 0]","[29, 0]",2.7265779467680606,2.1581508950370907,36.350584387576866,53.828630359356424
