,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[43.33939642864128, -25.120772946859905]","[194.46759999999952, -150.2176999999997]","[1065, 55]","[111, 2]","[4, 0]","[13, 0]","[20, 0]",2.493986928104575,1.0855028090304526,18.054795449713428,9.86362172047131
