,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[49.12707182320442, -17.12707182320442]","[88.1651999999999, -55.65579999999998]","[1202, 51]","[90, 0]","[7, 0]","[11, 0]","[13, 0]",2.648372093023256,1.2314062825104528,15.445082218477674,11.438610037150772
