,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[33.69620516615406, -11.708253358925145]","[160.76330000000007, -75.53199999999997]","[1066, 60]","[51, 1]","[7, 0]","[11, 0]","[18, 0]",2.3182352941176467,0.6325118911276657,25.700249514461422,14.20080822701179
