,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[29.51496388028896, -13.725490196078432]","[147.29139999999984, -93.64849999999997]","[1978, 51]","[51, 0]","[10, 0]","[6, 0]","[7, 0]",3.508259259259259,3.759037052546073,64.5699343141846,108.8477429248658
