,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[41.60648589726121, -18.435754189944134]","[145.28139999999996, -71.82450000000006]","[3815, 54]","[85, 0]","[6, 0]","[6, 0]","[17, 0]",2.5755811138014533,0.9408994274228608,41.9294925933786,47.81866624993529
