,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[37.117803161416866, -8.722741433021806]","[107.93430000000005, -36.2375]","[1259, 52]","[82, 0]","[11, 0]","[6, 0]","[14, 0]",2.31316219369895,0.8343354669892488,32.47217137222068,36.70027351065779
