,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[54.62368658774307, -10.721247563352826]","[142.74789999999993, -96.51329999999993]","[727, 51]","[58, 1]","[2, 0]","[5, 0]","[15, 0]",3.884355628058727,2.332960322638042,18.347071877183538,21.853134511158153
