,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[43.632275678528, -8.383233532934131]","[105.0338999999997, -31.65120000000004]","[956, 53]","[44, 2]","[5, 0]","[9, 0]","[15, 0]",2.570051546391753,2.0316233663003604,21.745162888695685,10.393519081006918
