,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[46.23931623931624, -10.683760683760683]","[213.0613000000002, -116.43750000000007]","[1274, 51]","[103, 0]","[4, 0]","[6, 0]","[10, 0]",2.943626865671642,2.036169687206627,21.09229147057938,21.977359847762806
