,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[38.686732554657084, -21.22641509433962]","[68.26820000000009, -38.433100000000024]","[1012, 51]","[59, 1]","[8, 0]","[10, 0]","[15, 0]",2.363084982537835,0.7106277249316484,20.202910301851894,11.682620240470527
