,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[40.068230277185506, -25.142857142857146]","[251.17140000000052, -152.82590000000064]","[1445, 52]","[75, 0]","[9, 0]","[4, 0]","[12, 0]",2.2007929515418505,1.3002413487735467,55.052295708699816,74.71707651853174
