,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[49.166666666666664, -25.555555555555554]","[188.55710000000005, -108.79980000000009]","[1109, 51]","[89, 0]","[3, 0]","[6, 0]","[17, 0]",3.3855000000000004,4.766143155984023,20.909239698647877,19.212228420665493
