,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[38.752003205128204, -10.546875]","[175.90860000000012, -123.22850000000021]","[2336, 51]","[145, 0]","[15, 0]","[14, 0]","[20, 0]",2.714507512520868,2.2154714108169475,19.370774838202042,21.47833835889145
