,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[37.9976638751955, -14.988814317673377]","[174.23770000000025, -80.6927000000001]","[1113, 51]","[124, 0]","[6, 0]","[14, 0]","[14, 0]",2.4015664018161176,1.5716910499121637,20.370687651234093,16.257739069574153
