,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[55.72680995475113, -27.601809954751133]","[265.80699999999854, -162.1375999999999]","[2978, 53]","[91, 0]","[6, 0]","[8, 0]","[11, 0]",3.179339407744875,2.809825061403426,71.13544865625242,186.28328586611605
