,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[37.95784543325527, -19.672131147540984]","[44.40240000000006, -19.647400000000136]","[914, 58]","[43, 2]","[4, 0]","[8, 0]","[23, 0]",2.2444927536231885,1.8943446130225219,21.12665201896409,11.602545439373863
