,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[43.562574970011994, -8.19672131147541]","[255.3830000000005, -227.1701000000005]","[2406, 51]","[102, 0]","[6, 0]","[20, 0]","[24, 0]",2.6808151382823877,1.5236367393261423,16.937196132577636,19.572175643816703
