,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[51.07142857142857, -22.5]","[264.0306, -191.93310000000008]","[733, 51]","[100, 1]","[4, 0]","[11, 0]","[26, 0]",3.1949125874125874,3.646734360473154,16.74104293798876,19.45945560794782
