,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[38.62678517926695, -21.207430340557277]","[300.3569999999999, -251.97210000000007]","[1616, 51]","[95, 1]","[9, 0]","[12, 0]","[18, 0]",2.64214953271028,0.8949949386766335,20.59675740744176,23.898466996724398
