,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[41.22209988990091, -15.979381443298967]","[214.14769999999987, -110.53169999999999]","[1300, 52]","[115, 0]","[10, 0]","[9, 0]","[18, 0]",2.8010891089108907,1.4604448162688424,19.691520503982602,20.456561326516365
