,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[39.450463981118915, -12.37864077669903]","[115.05780000000001, -102.44869999999997]","[1151, 55]","[78, 2]","[5, 0]","[13, 0]","[24, 0]",2.3900650759219086,1.0652159538342847,25.004781856048485,15.063597503517455
