,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[36.61224914214412, -12.883435582822086]","[174.40109999999999, -116.32309999999998]","[2204, 52]","[87, 0]","[6, 0]","[18, 0]","[15, 0]",2.6277430972388953,2.692833305073104,23.06313163428172,21.924678728823167
