,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[41.04922315039046, -15.17509727626459]","[187.54779999999954, -64.53079999999999]","[1814, 53]","[88, 0]","[10, 0]","[22, 0]","[15, 0]",2.2924071526822556,0.9600493507222905,23.475060771155018,26.335267872647552
