,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[38.31532853740105, -11.349036402569594]","[309.5808999999998, -200.34909999999982]","[982, 60]","[91, 5]","[4, 0]","[10, 0]","[19, 0]",2.1165239551478083,0.41485225338386406,17.12360569292724,7.3895616199336445
