,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[25.390990384255623, -15.677966101694915]","[98.20759999999999, -52.332700000000024]","[1632, 67]","[87, 3]","[5, 0]","[11, 0]","[20, 0]",2.166707021791767,0.4140861800724164,21.523212780096664,11.586744517632983
