,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[43.87282104850819, -15.570934256055363]","[164.7902, -45.432000000000016]","[1367, 55]","[54, 0]","[5, 0]","[10, 0]","[21, 0]",2.409129213483146,1.4604597841285065,31.018920798319026,37.1877604377712
