,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[55.55214200375491, -29.100529100529098]","[81.81249999999999, -64.27960000000002]","[961, 51]","[89, 0]","[7, 0]","[16, 0]","[14, 0]",2.4518253968253974,0.7811117441284049,23.684685753617295,36.366021749641654
