,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[35.610239794422014, -9.703504043126685]","[350.14869999999974, -162.42899999999997]","[1371, 58]","[70, 0]","[10, 0]","[17, 0]","[18, 0]",2.235811965811966,0.5349722244027818,30.88407556750216,34.030910399324554
