,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[42.990823837854194, -25.118483412322274]","[256.57290000000035, -71.83670000000056]","[1658, 52]","[68, 0]","[9, 0]","[7, 0]","[11, 0]",2.5747058823529407,2.4088630590019475,29.17031664441521,44.0931865962685
