,keyword,tfidf,paragraph,image,video,gif,sticker,grammer mean,grammer std,imgwrd mean,imgwrd std
0,"[58.512606985889434, -23.66412213740458]","[172.90370000000024, -110.30210000000008]","[1744, 52]","[92, 0]","[15, 0]","[5, 0]","[6, 0]",2.2533084112149537,0.8868491364735216,49.797024268165984,64.76967683982616
